 THAILINE 8 ,1998,  100 m X 18 m ,  8523 t ,  9WFY8 ,9181845,533766000
 THAMES ,1974,  98 m X 15 m ,  4357 t ,  3ERA8 ,7340631,352026000
 THAMES HIGHWAY ,2005,  148 m X 25 m ,  7750 t ,  C6UR4 ,9316294,311996000
 THAMESBANK ,1992,  28 m X 10 m ,  169 t ,  PHYE ,9060704,245906000
 THARSIS ,2003,  79 m X 10 m ,  1850 t ,  PBLC ,9240732,246091000
 THE AEGEAN PEARL ,1971,  163 m X 22 m ,  2388 t ,  SVIN ,7111078,240341000
 THEA MARIEKE ,2001,  83 m X 13 m ,  3171 t ,  PBDE ,9195418,246064000
 THEMIS ,1986,  49 m X 10 m ,  1080 t ,  SCFL ,8522406,266293000
 THEODOR STORM ,2004,  213 m X 32 m ,  33298 t ,  A8RQ5 ,9248679,636091696
 THEODORA ,1991,  110 m X 17 m ,  6616 t ,  PHYG ,9005338,244367000
 THEODOSIA ,1983,  207 m X 32 m ,  53700 t ,  SYHU ,8113190,239669000
 THEOLOGOS P ,2000,  118 m X 22 m ,  3227 t ,  SZNB ,9223150,240521000
 THEOPHILOS ,1975,  149 m X 23 m ,  3472 t ,  SWJC ,7362108,239369000
 THERESA BEGONIA ,1994,  111 m X 18 m ,  8252 t ,  9HA2062 ,9078103,249897000
 THERESA DUMAI ,1991,  171 m X 26 m ,  29980 t ,  T2HH3 ,8618889,572790000
 THERESABALTIC ,1986,  228 m X 32 m ,  69999 t ,  T2WB2 ,8308123,572506000
 THERMIDOR ,2007,  189 m X 31 m ,  53500 t ,  LXTO ,9347877,253054000
 THESEUS ,2000,  90 m X 12 m ,  2500 t ,  V2OU ,9199256,304011027
 THETIS ,2003,  28 m X 11 m ,  238 t ,  PBKF ,9252527,245354000
 THETIS ,2008,  168 m X 26 m ,  14200 t ,  LXTI ,9372274,253258000
 THOMAS DANN ,1975,  30 m X 10 m ,  186 t ,  WDC6084 ,7621786,367051030
 THOMAS DE GAUWDIEF ,1971,  54 m X 11 m ,  734 t ,  D6EO3 ,7052961,616686000
 THOMSON DESTINY ,1982,  214 m X 32 m ,  5237 t ,  P3US9 ,7927984,209691000
 THOMSON DREAM ,1986,  243 m X 32 m ,  5340 t ,  9HA2381 ,8407735,248481000
 THOR ,2005,  225 m X 33 m ,  76838 t ,  V7PI9 ,9291418,538003238
 THOR ADMIRAL ,1985,  117 m X 20 m ,  7130 t ,  3ENW ,8405000,353138000
 THOR ATHOS ,1987,  89 m X 16 m ,  4143 t ,  VSOV7 ,8703268,235386000
 THOR HEYERDAHL ,1931,  50 m X 6 m ,  315 t ,  DKQH ,5221491,211232340
 THOR HF 4 ,1998,  58 m X 14 m ,  800 t ,  TFAE ,9158185,251458000
 THOR PACIFIC ,1992,  88 m X 15 m ,  4117 t ,  9HIU9 ,9000778,249037000
 THOR PIONEER ,1993,  0 m X 0 m ,  4110 t ,  9HJS9 ,9015682,249070000
 THOR R ,1984,  84 m X 14 m ,  2087 t ,  OZDW 2 ,8325262,219573000
 THOR SUPPLIER ,1975,  63 m X 14 m ,  1016 t ,  OZ2051 ,7420742,231368000
 THOR SYDFYEN ,1978,  72 m X 12 m ,  375 t ,  OVZU ,7707475,219000501
 THORAX ,1993,  46 m X 14 m ,  733 t ,  LMHU ,9056789,258313000
 THORNBURY ,2001,  248 m X 43 m ,  98893 t ,  C6RS7 ,9226970,311168000
 THORNGARTH ,1983,  33 m X 10 m ,  89 t ,  MPHP5 ,8311998,232004165
 THORSVOE ,1991,  35 m X 9 m ,  140 t ,  MNLY8 ,9014743,235018907
 THRESHER ,2006,  0 m X 0 m ,  4750 t ,  PHGW ,9377951,246295000
 THU BON 01 ,1989,  114 m X 18 m ,  8229 t ,  XVKD ,8807674,574320000
 THURAYA-Y ,1982,  146 m X 21 m ,  15855 t ,  3FEZ5 ,8023319,355182000
 THURKUS ,1991,  86 m X 12 m ,  3284 t ,  5BZJ2 ,8915744,209588000
 TI OCEANIA ,2003,  380 m X 68 m ,  441585 t ,  V7IG4 ,9246633,538002371
 TIAN LONG ZUO ,2006,  228 m X 32 m ,  75500 t ,  BPFS ,9312602,413152000
 TIAN SHENG ,1983,  151 m X 23 m ,  14208 t ,  BXGO ,8203593,413005000
 TIAN YU FENG ,2001,  225 m X 32 m ,  74272 t ,  VRWY4 ,9233351,477873000
 TIANXIU ,2004,  82 m X 14 m ,  3600 t ,  T3RC ,9340269,529196000
 TIANYANGHAI ,1997,  289 m X 45 m ,  169999 t ,  3FFW7 ,9137612,351063000
 TIARA GLOBE ,1998,  225 m X 32 m ,  72928 t ,  V7NR8 ,9145530,538003007
 TIDEBRIS ,2002,  27 m X 8 m ,  30 t ,  LLVG ,9264489,258108000
 TIGER ,1979,  122 m X 22 m ,  3261 t ,  51M261 ,7821465,677016100
 TIGER ,2002,  52 m X 12 m ,  40 t ,  PD8231 ,9179191,244615779
 TIGRAN/VYSOTSK-3 ,1974,  30 m X 9 m ,  103 t ,  XUVL7 ,7341130,514227000
 TIKHORETSK ,1996,  181 m X 32 m ,  40791 t ,  ELTH8 ,9105073,636010513
 TIMBER TRADER XI ,1993,  98 m X 18 m ,  6984 t ,  3FTW3 ,9071167,352638000
 TIMBER TRADER_IX ,1992,  96 m X 18 m ,  5849 t ,  3EYY9 ,9054779,356962000
 TIMBUS ,1999,  100 m X 17 m ,  6389 t ,  DIBC ,9198680,211317180
 TIME FOR US ,1994,  52 m X 9 m ,  680 t ,  V7ER4 ,1004936,538080048
 TINA ,1982,  107 m X 19 m ,  7752 t ,  V2PI9 ,8121020,304011020
 TINDARI JET ,1999,  0 m X 0 m ,  56 t ,  IFOJ ,9152040,247042500
 TINGO ,1991,  104 m X 16 m ,  4452 t ,  ZDIJ2 ,8917742,236444000
 TINKERBELL MAR ,1987,  102 m X 16 m ,  2012 t ,  9HBA9 ,8614273,256707000
 TITO NERI ,2004,  32 m X 11 m ,  250 t ,  IQRH ,9319167,247131200
 TITRAN ,1996,  89 m X 13 m ,  4775 t ,  C6SE9 ,9100188,311874000
 TJOETTA ,1989,  56 m X 12 m ,  100 t ,  LAUI ,8811209,257399400
 TK BREMEN ,1982,  109 m X 16 m ,  6605 t ,  9HXQ5 ,8113487,248270000
 TK HAMBURG ,1982,  114 m X 20 m ,  8828 t ,  9HVV4 ,8204157,249466000
 TK VALLETTA ,1985,  105 m X 16 m ,  6607 t ,  9HYS5 ,8508541,248293000
 TK VENICE ,1985,  105 m X 16 m ,  6596 t ,  9HYT5 ,8511794,248294000
 TM AIBGA ,1985,  81 m X 12 m ,  2259 t ,  9HUB9 ,8415201,249514000
 TOBAGO ,1986,  146 m X 22 m ,  17777 t ,  V3SE4 ,8515025,312359000
 TOISA     INTREPID ,1998,  83 m X 19 m ,  4693 t ,  C6PW6 ,9169744,308621000
 TOISA DARING ,2006,  70 m X 17 m ,  3500 t ,  C6VD3 ,9307310,308623000
 TOISA DAUNTLESS ,2006,  70 m X 18 m ,  3500 t ,  C6VD4 ,9307322,308335000
 TOISA PERSEUS ,1998,  113 m X 19 m ,  5728 t ,  A8VG4 ,9171852,636014604
 TOISA PROTEUS ,2002,  132 m X 22 m ,  9750 t ,  ELZQ4 ,9247522,636011499
 TOISA SENTINEL ,1982,  86 m X 25 m ,  2996 t ,  A8ES6 ,8002626,636012326
 TOLMIN ,1998,  0 m X 0 m ,  6790 t ,  V2QD8 ,9147863,305597000
 TOM TOUGH ,1983,  31 m X 8 m ,  368 t ,  VJTF ,8112419,503033000
 TOMAR ,1995,  83 m X 11 m ,  2449 t ,  CQPA ,9137301,255801940
 TONG TAN ,2003,  90 m X 19 m ,  5785 t ,  BSTF ,9259678,412017370
 TOPAZ ,2005,  0 m X 0 m ,  1610 t ,  9V6608 ,9339882,563813000
 TOR BRITANNIA ,2000,  197 m X 26 m ,  11089 t ,  OZTS2 ,9153032,219825000
 TOR MAGNOLIA ,2003,  198 m X 28 m ,  10070 t ,  SKZN ,9259496,266240000
 TOR PETUNIA ,2004,  200 m X 30 m ,  10070 t ,  OXJM2 ,9259501,220223000
 TOR SUECIA ,1999,  196 m X 26 m ,  11089 t ,  OVPB2 ,9153020,220284000
 TORDIS KNUTSEN ,1993,  265 m X 42 m ,  123848 t ,  2CNZ7 ,9032496,235074397
 TORGHATTEN ,2002,  70 m X 15 m ,  435 t ,  LLYB ,9234707,257279000
 TORGTIND ,1999,  70 m X 14 m ,  460 t ,  LJMD ,9189445,259546000
 TORM CARINA ,2003,  183 m X 33 m ,  44990 t ,  OYTD2 ,9263708,220407000
 TORM CHARENTE ,2001,  183 m X 28 m ,  35751 t ,  OYNS2 ,9230854,220569000
 TORM HELVIG ,2005,  183 m X 32 m ,  46187 t ,  OYCM2 ,9288021,220373000
 TORM MADISON ,2000,  182 m X 28 m ,  35833 t ,  OYNN2 ,9212383,220564000
 TORM MARIANNE ,2007,  244 m X 42 m ,  110000 t ,  OULH2 ,9319703,220601000
 TORM TEVERE ,2005,  183 m X 27 m ,  36990 t ,  OYMY2 ,9302126,220556000
 TORM VALBORG ,2003,  0 m X 0 m ,  99999 t ,  OWDA2 ,9243318,220639000
 TORNATOR ,1995,  90 m X 14 m ,  4178 t ,  CQZL ,9115999,255826000
 TORQUATO ,1992,  104 m X 16 m ,  5430 t ,  MFMV8 ,8916499,232109000
 TOULOUSE ,2005,  59 m X 2 m ,  2586 t ,  WDC5354 ,9285316,367039840
 TOYCA 1 ,1974,  112 m X 15 m ,  5790 t ,  TCGW ,7364534,271000001
 TOYOMASA MARU ,1996,  101 m X 15 m ,  5349 t ,  JJ3927 ,9146778,431300401
 TRACER ,1999,  101 m X 20 m ,  8734 t ,  PHAC ,9204702,245949000
 TRANEN ,2006,  33 m X 10 m ,  30 t ,  JWNP ,9382449,259299000
 TRANS CARRIER ,1992,  145 m X 22 m ,  6266 t ,  C6RM5 ,9007879,311102000
 TRANS FJORD ,1993,  114 m X 17 m ,  9108 t ,  S6CD4 ,9034743,563982000
 TRANS FREJ ,1994,  97 m X 16 m ,  4470 t ,  V2AF7 ,9101156,304010515
 TRANS SCANDIC ,1992,  117 m X 20 m ,  7000 t ,  LANC4 ,9000247,257769000
 TRANS SEA ,1992,  107 m X 17 m ,  6783 t ,  LAWA5 ,9039755,258698000
 TRANS SUND ,1991,  94 m X 16 m ,  4794 t ,  LAIV5 ,8915548,259942000
 TRANSANDROMEDA ,1999,  119 m X 15 m ,  6725 t ,  PCFO ,9187916,245114000
 TRANSLUBECA ,1990,  159 m X 26 m ,  10996 t ,  DMGU ,8706040,211520000
 TRANSNJORD ,1995,  98 m X 17 m ,  4550 t ,  ZDIA7 ,9113719,236404000
 TRANSPAPER ,2006,  191 m X 26 m ,  13800 t ,  SKEC ,9334959,266232000
 TRANSTIMBER ,2006,  191 m X 26 m ,  13800 t ,  SKHZ ,9343273,266247000
 TRANSWING ,1999,  90 m X 13 m ,  4135 t ,  PCCB ,9196175,244080000
 TRAVESTERN ,1993,  161 m X 32 m ,  17080 t ,  MWBG7 ,9053206,234458000
 TRELLEBORG ,1982,  170 m X 24 m ,  3800 t ,  SIZM ,7925297,265186000
 TRENDEN ,1989,  105 m X 16 m ,  4402 t ,  OIZF ,8820107,230163000
 TRESFJORD ,1991,  96 m X 16 m ,  200 t ,  LDSU ,9008794,257013700
 TRIAD ,1970,  26 m X 7 m ,  20 t ,  SMRJ ,7105146,265831000
 TRIDENT HOPE ,2003,  240 m X 42 m ,  105985 t ,  HOWJ ,9271377,357044000
 TRIDENT STAR ,2005,  241 m X 42 m ,  105996 t ,  3EDD7 ,9343211,371590000
 TRINE CHARLOTTE ,1977,  66 m X 10 m ,  1570 t ,  LMRY ,7636987,257233000
 TRINIDAD ,1977,  156 m X 23 m ,  19508 t ,  V3SC7 ,7525504,312400000
 TRIO VEGA ,1971,  70 m X 11 m ,  1808 t ,  HO3016 ,7116133,356861000
 TROITSK ,1996,  181 m X 32 m ,  40727 t ,  ELTI3 ,9105085,636010516
 TRONDHEIM ,1992,  97 m X 16 m ,  870 t ,  LGEF ,9018634,257015700
 TRONES ,1986,  130 m X 21 m ,  11339 t ,  9HJD8 ,8422163,256037000
 TROPIC    TIDE ,1993,  0 m X 0 m ,  7430 t ,  J8AZ3 ,9039028,375903000
 TROPICAL STAR ,1986,  149 m X 22 m ,  11998 t ,  C6FR8 ,8408894,311087000
 TRUEGRIT ,1971,  55 m X 12 m ,  757 t ,  HP 8950 ,7048398,353522000
 TS SINGAPORE ,2008,  209 m X 30 m ,  33800 t ,  A8QD6 ,9360697,636091614
 TSURUHIRO MARU ,2002,  70 m X 12 m ,  1900 t ,  JK5637 ,9275907,431401935
 TUG SABAHI ,1990,  36 m X 11 m ,  280 t ,  9KNE ,8906183,447007000
 TUGVUSTEINUR ,1963,  0 m X 0 m ,  200 t ,   ,5289950,231154000
 TULOMA ,1984,  190 m X 23 m ,  29785 t ,  J8B2825 ,8123731,377501000
 TURQUOISE ,2008,  70 m X 12 m ,  2460 t ,  9VEX2 ,9380221,565481000
 TYSFJORD ,1993,  84 m X 15 m ,  740 t ,  LGOB ,9056301,257363500
 UACC CONSENSUS ,2005,  180 m X 31 m ,  45896 t ,  3FXQ5 ,9296585,352591000
 UACC HARMONY ,2005,  179 m X 34 m ,  45913 t ,  3FZK8 ,9288289,355331000
 UACC IBN AL ATHEER ,2003,  180 m X 32 m ,  45994 t ,  HPBI ,9254927,351616000
 UBC SYDNEY ,2001,  172 m X 27 m ,  31759 t ,  P3AF9 ,9236078,209218000
 UCT ESPEN ,2005,  111 m X 19 m ,  8537 t ,  V7GY6 ,9295426,538002192
 UKD BLUEFIN ,1997,  98 m X 18 m ,  5797 t ,  MWZL7 ,9143427,232002803
 UKDMARLIN ,1993,  61 m X 16 m ,  3735 t ,  MSBK2 ,9064176,232001610
 UKRAINETS ,2005,  108 m X 16 m ,  5499 t ,  3FLJ4 ,9294460,370228000
 ULRIKE F ,2005,  148 m X 23 m ,  13760 t ,  V2BH9 ,9306823,304820000
 ULRIKE G ,2002,  100 m X 13 m ,  4450 t ,  V2BY9 ,9156113,304407000
 ULTRAMAR ,1997,  90 m X 14 m ,  4023 t ,  P3WF9 ,9167320,209662000
 ULTRATEC-II ,1986,  57 m X 12 m ,  1109 t ,  PQ6944 ,8600789,710986000
 ULUSOY 5 ,1987,  165 m X 22 m ,  14103 t ,  TCUV ,8501464,271000426
 ULYSSES ,2006,  50 m X 20 m ,  260 t ,  ZCOW4 ,1007354,319092000
 UMANG ,1984,  188 m X 30 m ,  39443 t ,  A8PF6 ,8306826,636013767
 UN AKDENIZ ,2008,  193 m X 26 m ,  11636 t ,  TCTD2 ,9356737,271002572
 UN PENDIK ,2005,  193 m X 26 m ,  11636 t ,  TCOD2 ,9322425,271000792
 UN TRIESTE ,2006,  193 m X 26 m ,  11626 t ,  TCOD3 ,9322437,271000793
 UNDINE ,1991,  147 m X 22 m ,  7154 t ,  LXUN ,9006112,253031000
 UNI - R ,1983,  119 m X 18 m ,  8150 t ,  XUSU7 ,8113138,515157000
 UNI ACTIVE ,1998,  165 m X 27 m ,  15511 t ,  BKNR ,9130547,416340000
 UNI PHOENIX ,2000,  181 m X 28 m ,  19309 t ,  3FYQ9 ,9202170,357962000
 UNI-ACCORD ,1997,  165 m X 27 m ,  15605 t ,  VRYW2 ,9130535,477406000
 UNI-ADROIT ,1998,  163 m X 27 m ,  15511 t ,  BKNS ,9130559,416341000
 UNI-ARDENT ,1998,  163 m X 27 m ,  15511 t ,  3FPG8 ,9130561,352852000
 UNI-ARISE ,1997,  165 m X 27 m ,  15477 t ,  3FSV7 ,9143362,351608000
 UNICOM 3 ,1984,  69 m X 12 m ,  1563 t ,  YQWU ,8317447,264900073
 UNICOM ENERGY ,1980,  79 m X 13 m ,  2528 t ,  YQZF ,7924293,264900127
 UNICORN ,1973,  64 m X 13 m ,  1111 t ,  D6FG5 ,7319369,616831000
 UNICORN OCEAN ,2008,  225 m X 32 m ,  78000 t ,  3EPO5 ,9370197,372193000
 UNIMAR ,1997,  90 m X 14 m ,  4135 t ,  ZDHE5 ,9155949,236306000
 UNION 11 ,1997,  30 m X 11 m ,  255 t ,  ORKQ ,9120190,205233000
 UNION 8 ,1996,  30 m X 12 m ,  256 t ,  ORKE ,9120176,205193000
 UNION CORAL ,2004,  33 m X 11 m ,  92 t ,  OROB ,9314260,205414000
 UNION DIAMOND ,2007,  89 m X 11 m ,  4450 t ,  2AEK4 ,9374727,235058975
 UNION EMERALD ,2005,  33 m X 11 m ,  92 t ,  OROE ,9314296,205417000
 UNION GEM ,1991,  0 m X 0 m ,  3774 t ,  MPEY3 ,9011961,235316000
 UNION MANTA ,2003,  76 m X 18 m ,  2481 t ,  ORKJ ,9261487,205340000
 UNION NEPTUNE ,1985,  88 m X 11 m ,  2376 t ,  8PMQ ,8416803,314038000
 UNION PEARL ,2005,  33 m X 11 m ,  92 t ,  OROC ,9314272,205415000
 UNION PLUTO ,1984,  82 m X 10 m ,  1762 t ,  MJAB ,8415665,235050523
 UNIVERSAL QUEEN ,2005,  333 m X 60 m ,  309373 t ,  3EDV ,9307633,371662000
 UNLU5 ,2005,  99 m X 14 m ,  5200 t ,  TCON5 ,9334416,271000854
 UPCO1 ,1984,  0 m X 0 m ,  4763 t ,  B6EV3 ,8316065,616744000
 URALS PRINCESS ,2006,  253 m X 44 m ,  115000 t ,  A8JP8 ,9309423,636091118
 URALS STAR ,2006,  254 m X 44 m ,  115000 t ,  A8JP9 ,9309435,636091119
 URAN ,1987,  35 m X 9 m ,  89 t ,  UBXE2 ,8727408,273446880
 URANIA ,1994,  85 m X 14 m ,  3481 t ,  3FZA2 ,9117818,370859000
 URANIA ,1992,  61 m X 12 m ,  470 t ,  IQSU ,9013220,247498000
 URANUS ,1992,  117 m X 18 m ,  6541 t ,  V2AQ3 ,9053919,304010957
 URAWEE NAREE ,1997,  169 m X 27 m ,  28415 t ,  HSB3319 ,9157351,567311000
 URD ,1981,  170 m X 20 m ,  6235 t ,  OUYL2 ,7826855,219000776
 URHO ,1975,  105 m X 24 m ,  2570 t ,  OHMS ,7347615,230290000
 URSULA ,1974,  104 m X 16 m ,  6874 t ,  V3AU3 ,7352476,312227000
 URTER ,1974,  59 m X 12 m ,  1155 t ,  LCJC ,7424762,258422000
 USMA ,2007,  196 m X 32 m ,  51800 t ,  V7LO2 ,9323364,538002776
 UTE OLTMANN ,1998,  207 m X 30 m ,  33964 t ,  DGZO ,9153408,211288580
 UTO EXPRESS ,1981,  36 m X 6 m ,  50 t ,  SJYC ,8030350,265530460
 UTRECHT ,1996,  155 m X 28 m ,  23000 t ,  PCQC ,9125956,245601000
 UTSTEIN ,1975,  64 m X 8 m ,  250 t ,  LAEL ,7434676,257022700
 UTTUM ,1993,  82 m X 12 m ,  2368 t ,  V2NY ,9015450,304010302
 UWAKAI ,2002,  81 m X 12 m ,  2485 t ,  JL6678 ,9275892,431501741
 V AUSTRALIA ,1984,  290 m X 46 m ,  166058 t ,  3EKA ,8008785,372659000
 V LEKAREV ,1984,  71 m X 15 m ,  583 t ,  URKT ,8421896,272512000
 V USHAKOV ,1985,  95 m X 14 m ,  2591 t ,  V2PS6 ,8408442,304777000
 V.SAVELIEV ,1997,  98 m X 16 m ,  3853 t ,  URAC ,9137210,272008000
 VAAGAN ,1979,  68 m X 12 m ,  100 t ,  LIGY ,7804962,258415000
 VAAGEN ,1980,  133 m X 21 m ,  5200 t ,  V3NZ2 ,7724241,312973000
 VADERO HIGHLANDER ,2003,  78 m X 11 m ,  1862 t ,  LAEM7 ,9254977,259737000
 VAGGASVARRE ,1979,  64 m X 12 m ,  50 t ,  LIIJ ,7804986,257059800
 VALAIS ,1971,  0 m X 0 m ,  2227 t ,  IVHA ,7116901,247230000
 VALBORG ,1971,  76 m X 11 m ,  1250 t ,  OXMC2 ,7104166,219000035
 VALDA ,1985,  93 m X 14 m ,  2934 t ,  V2PN3 ,8411190,305074000
 VALENTIA ,1983,  89 m X 19 m ,  1626 t ,  A8JD6 ,8206533,636012923
 VALENTIN PIKUL ,1994,  89 m X 13 m ,  2917 t ,  9HNV8 ,9057264,256196000
 VALENTINE ,1999,  163 m X 26 m ,  9729 t ,  ONDL ,9166625,205461000
 VALERI ,1988,  59 m X 25 m ,  28610 t ,  9HIO6 ,8724860,248545000
 VALERIY DZHAPARIDZE ,1989,  104 m X 16 m ,  1810 t ,  UAUA ,8729690,273240600
 VALGARDENA ,2008,  184 m X 27 m ,  37000 t ,  ICKG ,9384124,247243800
 VALIANT ,1992,  75 m X 16 m ,  2366 t ,  8PVI ,9030503,314281000
 VALLERMOSA ,2003,  176 m X 30 m ,  40218 t ,  IBZT ,9251559,247078500
 VALPOLICELLA ,1983,  183 m X 28 m ,  32243 t ,  J8B3093 ,8105832,376003600
 VAMOS ,1986,  107 m X 17 m ,  6720 t ,  SXDQ ,8517566,240712000
 VANA TALLINN ,1974,  154 m X 22 m ,  10226 t ,  YLBQ ,7329522,275295000
 VANINO ,1986,  73 m X 14 m ,  3389 t ,  UEYS ,8724779,273331620
 VANQUISH ,1995,  100 m X 16 m ,  4624 t ,  PHCU ,9116199,246141000
 VANTAGE ,2007,  100 m X 16 m ,  3650 t ,  PBMC ,9375111,244985000
 VARAGEN ,1989,  50 m X 11 m ,  321 t ,  MHBM9 ,8818154,232000550
 VARANGERFJORD ,1975,  74 m X 12 m ,  2130 t ,  LGWD ,7431662,257193000
 VARG STAR ,1992,  274 m X 32 m ,  68157 t ,  C6TS5 ,9045376,311763000
 VARGOEY ,1973,  55 m X 11 m ,  950 t ,  LMEU ,7325564,258434000
 VASILIY ,1988,  102 m X 14 m ,  3183 t ,  JVRZ3 ,8884945,457983000
 VASILIY SHUKSHIN ,1978,  124 m X 16 m ,  6078 t ,  UVKJ ,7732030,272915000
 VASSILI0S  XVIII ,1977,  70 m X 13 m ,  2575 t ,  SX 8577 ,7606932,237267000
 VASSILIOS   III ,1981,  65 m X 12 m ,  1165 t ,  SV5935 ,8327545,237071200
 VASSILIOS XIX ,1986,  77 m X 11 m ,  1881 t ,  SX 9561 ,8609345,239890000
 VASSILIOS XV ,1965,  0 m X 0 m ,  858 t ,  SW9188 ,6506733,237106100
 VASSILIOS XXII ,1993,  77 m X 12 m ,  2150 t ,  SY 2417 ,9072654,239951000
 VB ADRIATICO ,1999,  28 m X 11 m ,  190 t ,  EAWD ,9201011,224870000
 VB ARTICO ,1976,  55 m X 11 m ,  941 t ,  HP9983 ,7613014,352896000
 VB CADIZ ,2006,  28 m X 10 m ,  60 t ,  ECLW ,9319375,224215320
 VB CONQUERIDOR ,2006,  30 m X 11 m ,  200 t ,  ECJW ,9332353,224182440
 VB FECAMP 21 ,2000,  36 m X 10 m ,  260 t ,  FW9209 ,9202728,227006760
 VB FURIA ,2005,  30 m X 11 m ,  239 t ,  ECIL ,9306897,224161160
 VB GASCOGNE ,2000,  37 m X 11 m ,  235 t ,  FW9206 ,9202730,227023200
 VB PODER ,2005,  29 m X 11 m ,  239 t ,  EAAK ,9319313,224161170
 VB ROTA ,2006,  24 m X 8 m ,  60 t ,  EAJN ,9319351,224097140
 VB SAINT BREVIN ,1991,  31 m X 10 m ,  90 t ,  FV6095 ,9002075,227005280
 VB SAINT MARC ,1991,  33 m X 10 m ,  90 t ,  FV6094 ,9002063,227005270
 VB SARGAZOS ,1999,  31 m X 8 m ,  300 t ,  EAUL ,9181431,224524000
 VB SIMUN ,2001,  29 m X 11 m ,  190 t ,  EBSP ,9231860,224232000
 VB SIROCO ,2001,  0 m X 0 m ,  190 t ,  EBSO ,9231872,224231000
 VB SONADOR ,2006,  30 m X 11 m ,  200 t ,  ECJX ,9332341,224182450
 VEDREY HALLARNA ,2005,  80 m X 11 m ,  1600 t ,  ZDHW3 ,9302011,236377000
 VEERSEDIEP ,2001,  118 m X 15 m ,  7250 t ,  PBDI ,9229075,244838000
 VEERSEDIJK ,2001,  132 m X 20 m ,  8441 t ,  PBCX ,9246140,244268000
 VEGA ,1999,  145 m X 22 m ,  10947 t ,  3FGA9 ,9197052,357322000
 VEGA ,1975,  76 m X 12 m ,  1372 t ,  OXSX 2 ,7413593,219256000
 VEGA STOCKHOLM ,2006,  129 m X 25 m ,  8400 t ,  A8IH4 ,9358539,636090978
 VELA ,1982,  56 m X 9 m ,  1005 t ,  D6CJ5 ,8961949,616274000
 VELOX ,1992,  86 m X 14 m ,  3502 t ,  MGNA4 ,8918291,235008300
 VELSERDIEP ,2003,  120 m X 15 m ,  7250 t ,  PBLP ,9277319,244484000
 VELSERDIJK ,2007,  90 m X 14 m ,  4450 t ,  PBIC ,9346691,244865000
 VEMABALTIC ,1986,  246 m X 42 m ,  107544 t ,  9HTI7 ,8325066,215552000
 VEMAOIL IX ,1985,  100 m X 15 m ,  4792 t ,  9HHS6 ,8410665,248521000
 VEMAOIL XII ,1989,  102 m X 15 m ,  5291 t ,  9HYD8 ,8910598,256590000
 VEMAOIL XXIII ,1994,  110 m X 18 m ,  8256 t ,  9HXU9 ,9078098,249677000
 VEMAOIL XXV ,1993,  105 m X 15 m ,  5191 t ,  9HSA7 ,9087867,215520000
 VENATOR ,1986,  106 m X 16 m ,  7310 t ,  9HLL4 ,8507470,249147000
 VENERE ,2004,  75 m X 14 m ,  3090 t ,  9HA2108 ,9298040,249969000
 VENETIA ,1995,  277 m X 46 m ,  149997 t ,  SZMF ,9088548,239405000
 VENEZIA ,1978,  126 m X 18 m ,  22819 t ,  C6TB5 ,7521663,311567000
 VENICE ,2004,  245 m X 42 m ,  109637 t ,  SXFK ,9283306,240671000
 VENTO DI ALISEO ,2001,  156 m X 25 m ,  17254 t ,  TCLA ,9238064,271000647
 VENTURA ,2008,  289 m X 50 m ,  8400 t ,  ZCDT2 ,9333175,310562000
 VENTURE ACE ,2004,  119 m X 20 m ,  10037 t ,  VRZL7 ,9303405,477530000
 VENUS ,1973,  77 m X 12 m ,  793 t ,  TFKT ,7223223,251029000
 VENUS SEVEN ,2001,  93 m X 16 m ,  4999 t ,  H9RN ,9260251,353405000
 VERACRUZ EXPRESS ,1987,  269 m X 32 m ,  40870 t ,  ZCDJ2 ,8406298,310417000
 VERDI ,1999,  94 m X 13 m ,  3079 t ,  V2AP4 ,9157002,304070935
 VERGINA II ,1991,  247 m X 42 m ,  96709 t ,  P3TW6 ,8719217,212005000
 VERITY ,2001,  91 m X 18 m ,  3360 t ,  MGDL2 ,9229178,235007990
 VERONA 1 ,2006,  183 m X 32 m ,  46980 t ,  C4ME2 ,9311725,210191000
 VERONICA ,2000,  56 m X 12 m ,  1700 t ,  EIJC3 ,9202455,250002036
 VERONIKI DIO ,1977,  65 m X 11 m ,  1047 t ,  SX 6630 ,7701562,237005500
 VESBORG ,1995,  54 m X 15 m ,  364 t ,  OXXL ,9107370,219000734
 VESPERTINE ,2009,  196 m X 26 m ,  13080 t ,  LXVH ,9376713,253417000
 VESTA ,1998,  29 m X 8 m ,  50 t ,  SJXT ,9185102,265509950
 VESTA ,2006,  132 m X 18 m ,  10468 t ,  V3JO2 ,9383730,312773000
 VESTANVIK ,1966,  91 m X 13 m ,  3282 t ,  SITA ,6600618,265191000
 VESTERAALEN ,1983,  108 m X 16 m ,  900 t ,  LLZY ,8019368,258478000
 VESTFOLD ,1991,  0 m X 0 m ,  2131 t ,  IBII ,8917338,247455000
 VESTKYSTEN ,1987,  50 m X 10 m ,  126 t ,  OXPO ,8516885,219477000
 VESTLAND ,1984,  68 m X 11 m ,  1330 t ,  HO2850 ,8127268,351711000
 VESTMANNAEY ,2006,  29 m X 10 m ,  221 t ,  TFMK ,9382669,251344000
 VESTURLAND ,1970,  0 m X 0 m ,  165 t ,  XPUU ,7014359,231126000
